,date_of_sale,address,location,livingarea,rooms,plotarea,closingprice
285,2021-05-10,Lerlycke 240,"Kärna, Kungälvs kommun",179,3,9078.0,6000000
286,2021-05-08,Bergkristallvägen 5,"Kode, Kungälvs kommun",135,5,477.0,5000000
287,2021-05-07,Veneröd 640,"Hålta, Kungälvs kommun",135,5,4606.0,820000
288,2021-05-07,Lundby 502,"Kareby, Kungälvs kommun",137,4,2174.0,5700000
289,2021-05-07,Hällristningsgatan 18,"Ytterby - Stället, Kungälvs kommun",112,4,281.0,4650000
290,2021-05-05,Hareslättsvägen 8,"Marstrand, Kungälvs kommun",218,6,676.0,8800000
291,2021-05-05,Sundviksvägen 39,"Tjuvkil, Kungälvs kommun",117,5,447.0,6300000
292,2021-05-05,Prejelvägen 109,"Ullstorp, Kungälvs kommun",134,5,432.0,5640000
293,2021-04-29,Holm 220,"Bohuslän, Kungälvs kommun",268,7,479907.0,10000000
294,2021-04-29,Mycklaborgsgatan 3,"Centrum, Kungälvs kommun",169,5,684.0,5100000
295,2021-04-29,Östra gatan 34,"Bohuslän, Kungälvs kommun",257,8,2419.0,6000000
296,2021-04-28,Bastubäcksvägen 33,"Ödsmålsmosse, Kungälvs kommun",85,4,1205.0,4175000
297,2021-04-26,Ulvebackegatan 20,"Ulvegärde, Kungälvs kommun",226,6,766.0,6500000
298,2021-04-25,Gårdskiftegatan 67,"Ytterby, Kungälvs kommun",137,4,780.0,5000000
299,2021-04-21,Enekullsvägen 52B,"Ytterby, Kungälvs kommun",185,6,795.0,6400000
300,2017-02-21,Mycklaborgsgatan 5,"Kungälv - Centralt, Kungälvs kommun",160,5,664.0,3900000
301,2017-02-18,Högsberg 320,"Kode, Kungälvs kommun",112,2,1114.0,2650000
302,2017-02-16,Hövdingagatan 1,"Centrum, Kungälvs kommun",323,6,1030.0,5400000
303,2017-02-16,Häljeröd 260,"Häljeröd, Kungälvs kommun",236,5,909.0,2600000
304,2017-02-15,Kuskalundsvägen 33,"Vävra, Kungälvs kommun",96,4,1519.0,3250000
305,2017-02-13,Toreby Mosse 600,"Kungälv - Harestad, Kungälvs kommun",120,4,1622.0,3750000
306,2017-02-09,Mycklaborgsgatan 6,"Kungälv - Centralt, Kungälvs kommun",228,7,681.0,5120000
307,2017-02-09,Oxelvägen 12,"Romelanda, Kungälvs kommun",109,5,289.0,3455000
308,2017-02-08,Hällristningsgatan 6,"Ytterby, Kungälvs kommun",103,4,258.0,3350000
309,2017-02-08,Poppelvägen 4,"Kungälv - Romelanda, Kungälvs kommun",189,6,800.0,4000000
310,2017-02-07,Skårby Station 500,"Kungälv - Kareby, Kungälvs kommun",288,8,19677.0,6200000
311,2017-02-07,Staby 200,"KÄRNA, Kungälvs kommun",204,5,1032.0,2562000
312,2017-02-06,Vena 295,"Ytterby - Vena, Kungälvs kommun",154,5,3152.0,4850000
313,2017-02-03,Guddeby 272,"Ytterby, Kungälvs kommun",154,5,1552.0,4700000
314,2017-02-02,Grepvägen 397,"Kungälv, Kungälvs kommun",148,6,424.0,5600000
315,2017-01-26,Skårby Station 560,"Kareby, Kungälvs kommun",233,7,1269.0,3500000
316,2017-01-26,Konvaljgatan 13,"Tornhaga, Kungälvs kommun",115,5,701.0,3750000
317,2017-01-25,Broberg 130,"Lycke, Kungälvs kommun",120,5,2400.0,4465000
318,2017-01-22,Strömgatan 10,"Ytterby, Kungälvs kommun",100,4,1071.0,3610000
319,2017-01-21,Hövdingagatan 5,"Kungälv - Centralt, Kungälvs kommun",204,6,641.0,4740000
320,2017-01-17,Briljantvägen 11,"Kode, Kungälvs kommun",153,5,555.0,3800000
321,2017-01-12,Hallsbergsvägen 6,"Kode, Kungälvs kommun",149,5,3353.0,3550000
322,2017-01-04,Hallbjörtorp 290,"Kärna, Kungälvs kommun",150,5,1312.0,3300000
323,2016-12-16,Skvaltvägen 3,"Romelanda Diseröd, Kungälvs kommun",325,8,1352.0,3700000
324,2016-12-09,Västerhöjdsvägen 8,"Kärna, Kungälvs kommun",325,8,473.0,3200000
325,2016-12-05,Norra Arödsvägen 40,"Aröd, Kungälvs kommun",55,3,1584.0,2620000
326,2016-12-02,Östergårdsgatan 12,"Kungälv - Ytterby, Kungälvs kommun",235,5,1137.0,5460000
327,2016-11-29,Åseby 400,"Kungälv - Rörtången, Kungälvs kommun",159,5,2523.0,4550000
328,2016-11-28,Täljstensgatan 2,"Ytterby, Kungälvs kommun",70,3,551.0,3000000
329,2016-11-22,Västra Gatan 35a,"Kungälv - Centrum, Kungälvs kommun",258,8,344.0,6450000
330,2016-11-18,Parken 110,"Kode lantligt, Kungälvs kommun",157,7,4160.0,4510000
331,2016-11-17,Diserödsvägen 15,"Romelanda Diseröd, Kungälvs kommun",219,7,719.0,3825000
332,2016-11-12,Gunneröd 460,"LYCKE, Kungälvs kommun",132,3,1067.0,2725000
333,2016-11-11,Storskiftegatan 100,"Ytterby, Kungälvs kommun",135,6,782.0,4215000
334,2016-11-04,Rökgatan 9,"Centrum, Kungälvs kommun",130,5,737.0,2950000
335,2016-11-02,Diamantvägen 52,"Kode, Kungälvs kommun",156,6,557.0,4200000
336,2016-11-01,Väderhattsgatan 3,"Iskällan, Kungälvs kommun",261,8,1069.0,6030000
337,2016-10-27,Skårpedal 160,"Lycke, Kungälvs kommun",192,5,1643.0,3530000
338,2016-10-27,Kaprifolvägen 6,"Kärna, Kungälvs kommun",128,5,524.0,3330000
339,2016-10-26,Vävra 495,"Vävra - Tjuvkil - Kungälv, Kungälvs kommun",89,2,3273.0,950000
340,2016-10-20,Oxelvägen 40,"Romelanda, Kungälvs kommun",154,5,300.0,3460000
341,2016-10-18,Ulvebackegatan 6,"Bohuslän, Kungälvs kommun",163,5,1135.0,4400000
342,2016-10-17,Häljeröd 190,"Romelanda, Kungälvs kommun",163,5,4000.0,3400000
343,2016-10-17,Kornhall 210,"Harestad, Kungälvs kommun",80,4,570.0,2200000
344,2016-10-14,Tröskvägen 270,"Ullstorp, Kungälvs kommun",140,5,557.0,5700000
345,2016-10-13,Glöskär 300,"Kärna, Kungälvs kommun",60,3,1988.0,1400000
346,2016-10-13,Västerängen 17,"Ytterby, Kungälvs kommun",180,6,825.0,4550000
347,2016-10-12,Solhultsgatan 20,"Centrum, Kungälvs kommun",158,4,558.0,3830000
348,2016-10-10,Prästbol 165,"Aröd, Kungälvs kommun",171,6,2805.0,5400000
349,2016-10-08,Toftåsen 10,"Sundhammar, Kungälvs kommun",70,3,1961.0,2490000
350,2018-04-05,Gategården 182,"Hålta, Kungälvs kommun",290,8,1484.0,4020000
351,2018-04-01,Valtersäng 11,"Kungälv Centralt, Kungälvs kommun",290,8,808.0,5495000
352,2018-03-30,Harkeröd,"Hålta, Kungälvs kommun",98,3,818.0,795000
353,2018-03-29,Ulvesund 420,"Ytterby - Ulvesund, Kungälvs kommun",47,2,1043.0,1650000
354,2018-03-29,Hallebäcksvägen 2,"Timmervik, Kungälvs kommun",80,3,1029.0,2550000
355,2018-03-27,Snäckvägen 11,"Ödsmåls mosse/Rörtången, Kungälvs kommun",70,2,1593.0,2000000
356,2018-03-24,Bergkristallvägen 1,"Kode, Kungälvs kommun",132,5,501.0,4300000
357,2018-03-23,Hög 110,"Diseröd, Kungälvs kommun",241,9,2835.0,4250000
358,2018-03-20,Rishammarvägen 32,"Kareby, Kungälvs kommun",183,5,794.0,4750000
359,2018-03-16,Svärdgatan 8,"Ytterby, Kungälvs kommun",145,5,428.0,5250000
360,2018-03-11,Rörmossevägen 140,"Rörmossen, Kungälvs kommun",174,6,1407.0,4810000
361,2018-03-10,Dotorp 400,"Kärna, Kungälvs kommun",168,5,5650.0,4200000
362,2018-03-09,Skomakarevägen 17,"Hålta, Kungälvs kommun",202,6,2018.0,3730000
363,2018-03-09,Havregången 1,"Komarken, Kungälvs kommun",147,6,504.0,3900000
364,2018-03-07,Åldermansvägen 4,"Ytterby, Kungälvs kommun",255,7,695.0,4700000
365,2018-02-27,Jorsalagatan 1,"Iskällan, Kungälvs kommun",216,7,891.0,4300000
366,2018-02-26,Prästvägen 830,"Diseröd, Kungälvs kommun",307,10,3049.0,6250000
367,2018-02-23,Länsmansvägen 24,"Ytterby, Kungälvs kommun",211,4,915.0,4600000
368,2018-02-21,Rättarevägen 11,"Ytterby, Kungälvs kommun",227,6,477.0,4780000
369,2018-02-21,Västerhöjdsvägen 44,"Bohuslän, Kungälvs kommun",119,6,285.0,4250000
370,2018-02-20,Hemvägen 15,"Diseröd, Kungälvs kommun",138,5,,3450000
371,2018-02-14,Grindvakten 31,"Grinden, Kungälvs kommun",121,5,448.0,3700000
372,2018-02-09,Skardet 126,"Kode, Kungälvs kommun",212,7,2456.0,6500000
373,2018-02-08,Arntorp 190,"Kareby, Kungälvs kommun",177,4,1048.0,2735000
374,2018-02-03,Solskiftegatan 38,"Ytterby, Kungälvs kommun",160,5,797.0,4560000
375,2018-02-03,Torsbyvägen 22,"Ytterby, Kungälvs kommun",223,7,1650.0,4800000
376,2018-02-01,Flintstensgatan 1,"Ytterby - Stället, Kungälvs kommun",122,5,304.0,4400000
377,2018-01-30,Duvesjön 304,"Duvesjön, Kungälvs kommun",124,4,1180.0,3650000
378,2018-01-30,Hemvägen 9,"Diseröd, Kungälvs kommun",137,5,438.0,3500000
379,2018-01-26,Poppelvägen 1,"Diseröd, Kungälvs kommun",138,6,788.0,4500000
380,2018-01-26,Fasanstigen 5,"Skälebräcke, Kungälvs kommun",126,5,362.0,3495000
381,2018-01-22,Rostock 338,"Bohuslän, Kungälvs kommun",161,6,1083.0,5000000
382,2018-01-19,Prejelvägen 128,"Ullstorp, Kungälvs kommun",122,5,293.0,4650000
383,2018-01-14,Kolonigatan 6,"Marstrand, Kungälvs kommun",210,5,863.0,8300000
384,2018-01-12,Signehög 210,"Romelanda, Kungälvs kommun",170,6,945.0,3350000
385,2018-01-12,Munkegärdegatan 339,"Munkegärde, Kungälvs kommun",117,5,659.0,4750000
386,2018-01-03,Nordängen 2,"Sundhammar, Kungälvs kommun",172,6,1936.0,6500000
387,2018-01-02,Kristiansborg 350,"Tjuvkil, Kungälvs kommun",186,5,1099.0,5500000
388,2017-12-22,Duvesjön 180,"Duvesjön, Kungälvs kommun",47,2,1650.0,1725000
389,2017-12-21,Råckeröd 150,"Kärna, Kungälvs kommun",60,3,2095.0,2195000
390,2017-12-20,Ulvesund 530,"Ytterby - Ulvesund, Kungälvs kommun",95,4,3233.0,3045000
391,2017-12-13,Prejelvägen 117,"Ullstorp, Kungälvs kommun",130,5,596.0,4740000
392,2017-12-13,Krappvägen 571,"KUNGÄLV, Kungälvs kommun",158,5,382.0,6000000
393,2017-12-10,Oskarsberg 120,"Kungälv Kareby, Kungälvs kommun",208,5,1363.0,4200000
394,2017-12-07,Vandilgatan 4,"Ytterby - Stället, Kungälvs kommun",197,6,885.0,5750000
395,2017-12-06,Fasanstigen 10,"Skälebräcke, Kungälvs kommun",128,4,338.0,4000000
396,2017-12-02,Lefstad 230,"Kärna, Kungälvs kommun",186,7,1603.0,3580000
397,2017-11-29,Prejelvägen 137,"Bohuslän, Kungälvs kommun",132,5,423.0,4850000
398,2017-11-27,Plogvägen 191,"Ullstorp, Kungälvs kommun",132,5,402.0,4800000
399,2017-11-24,Västra gatan 40,"Centralt, Kungälvs kommun",183,6,1096.0,6350000
400,2013-05-24,Gårdskiftegatan 41,"Ytterby-Tega, Kungälvs kommun",188,6,735.0,3075000
401,2013-05-24,Kuskalundsvägen 36,"Vävra, Kungälvs kommun",165,6,1339.0,1850000
402,2013-05-23,Vävra 170,"Hålta, Kungälvs kommun",62,4,1860.0,1385000
403,2013-05-23,Stinneröd 160,"Romelanda, Kungälvs kommun",37,2,1815.0,595000
404,2013-05-16,Grokareby 150,"Kareby, Kungälvs kommun",168,4,2081.0,2620000
405,2013-05-14,Duvesjön 370,"Duvesjön, Kungälvs kommun",118,4,928.0,2770000
406,2013-05-09,Alekärr 153,"Romelanda, Kungälvs kommun",150,8,1411.0,2800000
407,2013-05-08,Munkegärdegatan 353,"Munkegärde, Kungälvs kommun",107,4,612.0,2630000
408,2013-04-30,Staby 490,"Kärna, Kungälvs kommun",152,4,2230.0,2500000
409,2013-04-30,Skeppsholmsgatan 3,"Centralt, Kungälvs kommun",98,4,780.0,3200000
410,2013-04-30,Flateby 500,"Kärna - Harestad, Kungälvs kommun",178,6,4215.0,2610000
411,2013-04-21,Stenåldersgatan 4,"Ytterby - Stället, Kungälvs kommun",112,5,459.0,2775000
412,2013-04-18,Ulvesund 419,"Ytterby, Kungälvs kommun",80,3,688.0,2150000
413,2013-04-17,Östra Trädal 360,"Ytterby - Östra Trädal, Kungälvs kommun",240,7,11627.0,3400000
414,2013-04-17,Dösebacka 640,"Dösebacka, Kungälvs kommun",45,2,1455.0,1600000
415,2013-04-13,Åseby Österväg 28,"Bohuslän, Kungälvs kommun",70,3,1263.0,1550000
416,2013-04-11,Plogvägen 188,"Ullstorp, Kungälvs kommun",122,5,263.0,3300000
417,2013-04-10,Ringby 164,"Kareby, Kungälvs kommun",160,4,1300.0,3250000
418,2013-04-08,Jorsalagatan 5,"Iskällan, Kungälvs kommun",221,6,860.0,4100000
419,2013-03-21,Egnahemsgatan 10,"Centralt, Kungälvs kommun",130,3,446.0,2825000
420,2013-03-20,Källeröd 220,"Kareby, Kungälvs kommun",61,2,1696.0,1480000
421,2013-03-08,Bokstigen 4,"Centralt, Kungälvs kommun",190,5,1661.0,3330000
422,2013-02-26,Hällristningsgatan 8,"Ytterby - Stället, Kungälvs kommun",103,4,262.0,2725000
423,2020-03-31,Duvesjön 216,"Bohuslän, Kungälvs kommun",153,5,2091.0,4135000
424,2020-03-30,Lyckan 2,"Komarken, Kungälvs kommun",171,7,861.0,3630000
425,2020-03-28,Klövergången 8,"Centralt, Kungälvs kommun",125,4,402.0,3730000
426,2020-03-27,Häradsvägen 30,"Ytterby, Kungälvs kommun",125,4,372.0,2400000
427,2020-03-27,Murhammarvägen 1,"Kareby, Kungälvs kommun",122,5,822.0,3510000
428,2020-03-27,Löstorp 160,"Kareby, Kungälvs kommun",86,3,1282.0,2850000
429,2020-03-27,Ädelstensvägen 52,"Kode, Kungälvs kommun",123,3,334.0,4150000
430,2020-03-27,Sundhammarsvägen 480,"Sundhammar, Kungälvs kommun",167,6,2290.0,4680000
431,2020-03-26,Harkvägen 343,"Kungälv, Kungälvs kommun",131,5,,4000000
432,2020-03-26,Östergårdsgatan 61,"Tega, Kungälvs kommun",179,6,1204.0,5010000
433,2020-03-23,Rishammarvägen 11,"Kareby, Kungälvs kommun",143,6,2862.0,5525000
434,2020-03-20,Beryllvägen 25,"Kode, Kungälvs kommun",123,5,383.0,4100000
435,2020-03-12,Västra gatan 18B,"Centrum, Kungälvs kommun",160,6,746.0,6000000
436,2020-03-11,Alvägen 1,"Diseröd, Kungälvs kommun",169,6,668.0,3795000
437,2020-03-09,Byvägen 50,"Ödsmålsmosse, Kungälvs kommun",215,5,1275.0,4400000
438,2020-03-07,Kulleskärsvägen 37,"Tjuvkil/Lycke, Kungälvs kommun",64,3,1456.0,2650000
439,2020-03-06,Skårsäng 25,"Kärna, Kungälvs kommun",156,6,547.0,4650000
440,2020-03-05,Häljeröd 380,"Diseröd, Kungälvs kommun",330,7,3521.0,4425000
441,2020-03-03,Östergårdsgatan 27,"Ytterby, Kungälvs kommun",156,5,777.0,4450000
442,2020-03-03,Tjuvkil 140,"Tjuvkil, Kungälvs kommun",92,3,2819.0,2900000
443,2020-03-02,Fontinvägen 32,"Kungälv Centralt, Kungälvs kommun",210,7,811.0,6300000
444,2020-03-02,Duvesjön 327,"Kungälv -Duvesjön, Kungälvs kommun",127,4,1320.0,3900000
445,2020-03-01,Ulvedalsgatan 10,"Ulvegärde, Kungälvs kommun",154,5,1031.0,5100000
446,2020-02-28,Truskärsvägen 9C,"Tjuvkil, Kungälvs kommun",168,7,1039.0,5750000
447,2020-02-27,Ivar Claessons gata 8,"Kungälv, Kungälvs kommun",151,6,1103.0,5500000
448,2020-02-26,Storskiftegatan 71,"Övre Tega, Kungälvs kommun",157,5,798.0,5600000
449,2020-02-26,Krappvägen 556,"Bohuslän, Kungälvs kommun",214,6,783.0,7925000
450,2020-02-23,Fregattgatan 6,"Centralt vid älven, Kungälvs kommun",180,7,630.0,5330000
451,2020-02-21,Nolby 325,"Kungälv, Kungälvs kommun",159,4,29096.0,6700000
452,2020-02-21,Stenåldersgatan 59,"Ytterby, Kungälvs kommun",107,5,400.0,4520000
453,2020-02-21,Brunnefjällsvägen 26,"Kärna, Kungälvs kommun",84,3,1157.0,2360000
454,2020-02-19,Reidarsgatan 3,"Centralt vid älven, Kungälvs kommun",178,5,686.0,5350000
455,2020-02-19,Lefstadvägen 27,"Kärna, Kungälvs kommun",134,3,1351.0,4090000
456,2020-02-11,Fågelstigen 41,"Centralt, Kungälvs kommun",126,5,590.0,4300000
457,2020-02-10,Täljstensgatan 2,"Stället, Kungälvs kommun",70,3,551.0,3600000
458,2020-02-07,Rishammar 110,"Kareby, Kungälvs kommun",159,6,1205.0,4135000
459,2020-02-06,Solbräcke 214,"Kungälv, Kungälvs kommun",148,4,882.0,4950000
460,2020-02-05,Lilla Fjellsholmen 17,"Lilla Fjellsholmen, Kungälvs kommun",148,4,400.0,6900000
461,2020-02-03,Mariebergsvägen 150,"Kungälv, Kungälvs kommun",259,8,4083.0,4250000
462,2020-02-02,Åsebyberg 940,"Kode, Kungälvs kommun",168,5,57649.0,4400000
463,2020-01-30,Jägarvägen 5,"Diseröd, Kungälvs kommun",176,7,550.0,3795000
464,2020-01-28,Staby 780,"Kärna, Kungälvs kommun",158,4,2026.0,3050000
465,2020-01-28,Gräsgången 1,"Komarken, Kungälvs kommun",125,4,435.0,4100000
466,2020-01-28,Toreby mosse 600,"Harestad och Kärna, Kungälvs kommun",120,4,1622.0,3900000
467,2020-01-28,Hemvägen 19,"Romelanda, Kungälvs kommun",138,5,381.0,2900000
468,2020-01-24,Lerskärsvägen 51,"Lycke, Kungälvs kommun",75,4,1591.0,3125000
469,2020-01-22,Gårdskiftegatan 72,"Ytterby, Kungälvs kommun",214,6,856.0,5050000
470,2020-01-22,Onyxvägen 14,"Kode, Kungälvs kommun",123,5,546.0,4125000
471,2020-01-21,Duvesjön 201,"Bohuslän, Kungälvs kommun",47,2,1390.0,1880000
472,2020-01-21,Kyrkeby 296,"Kärna, Kungälvs kommun",146,5,1499.0,4300000
473,2023-10-09,Skårby station 350,"Kareby, Kungälvs kommun",168,7,2303.0,3005000
474,2023-10-05,Högalidsgatan 3,"Centrum, Kungälvs kommun",206,5,862.0,3800000
475,2023-10-03,Kungälvsvägen 22,"Centralt, Kungälvs kommun",123,5,1548.0,4500000
476,2023-10-02,Ädelstensvägen 58,"Kode, Kungälvs kommun",123,6,379.0,4075000
477,2023-09-27,Kantorvägen 4,"Bohuslän, Kungälvs kommun",166,6,558.0,3625000
478,2023-09-26,Diamantvägen 34,"Kode, Kungälvs kommun",123,5,559.0,2900000
479,2023-09-25,Tjäderstigen 8,"Centralt, Kungälvs kommun",126,4,362.0,4760000
480,2023-09-22,Heavägen 31,"Lycke, Kungälvs kommun",195,6,1553.0,5450000
481,2023-09-17,Beryllvägen 14,"Kode, Kungälvs kommun",145,5,434.0,3900000
482,2023-09-17,Kornhall 290,"Kornhall, Kungälvs kommun",141,5,1706.0,6100000
483,2023-09-15,Grindbacken 18,"Grinden, Kungälvs kommun",124,4,932.0,7350000
484,2023-09-15,Korpvägen 273,"Ullstorp, Kungälvs kommun",112,4,480.0,5050000
485,2023-09-13,Kristiansborg 300,"Bohuslän, Kungälvs kommun",330,5,3121.0,5350000
486,2023-09-07,Glöskär 255,"Kärna, Kungälvs kommun",133,4,2062.0,3520000
487,2023-09-06,Nolby 150,"Kode, Kungälvs kommun",129,4,1724.0,4100000
488,2023-09-05,Skårby station 452,"Kareby, Kungälvs kommun",122,2,2963.0,4395000
489,2023-08-31,Snäckvägen 11,"Kode, Kungälvs kommun",39,3,1593.0,2150000
490,2023-08-31,Klockarvägen 1,"Bohuslän, Kungälvs kommun",137,5,884.0,3000000
491,2023-08-30,Lilla Fjellsholmen 35,"Vedhall, Kungälvs kommun",86,3,427.0,10000000
492,2023-08-29,Västra Röd 165,"Kärna, Kungälvs kommun",171,5,2263.0,5995000
493,2023-08-24,Snorregatan 3B,"Komarken, Kungälvs kommun",123,5,342.0,4225000
494,2023-08-23,Jägarvägen 13,"Romelanda, Kungälvs kommun",176,5,569.0,3900000
495,2023-08-23,Rosenstensvägen 2,"Kungälv, Kungälvs kommun",140,5,673.0,4800000
496,2023-08-16,Tröskvägen 260,"Ullstorp, Kungälvs kommun",135,6,410.0,5600000
497,2023-08-16,Stora Lycke 400,"Bohuslän, Kungälvs kommun",116,5,761.0,3650000
498,2023-08-15,Dösebacka 410,"Romelanda, Kungälvs kommun",49,3,5960.0,2300000
499,2023-08-09,Mantalsgatan 9,"Tega, Kungälvs kommun",210,7,1105.0,4725000
500,2023-08-08,Skälebräckeliden 9,"Centrum, Kungälvs kommun",198,4,1608.0,6275000
501,2023-08-04,Norrmannebo 700,"Romelanda, Kungälvs kommun",41,3,1182.0,1000000
502,2023-07-28,Bokvägen 14,"Fontin, centrum, Kungälvs kommun",137,6,828.0,5100000
503,2023-07-17,Duvesjön 228,"Romelanda, Kungälvs kommun",158,5,1150.0,4195000
504,2023-07-17,Klintegatan 22,"Centralt, Kungälvs kommun",174,5,999.0,6500000
505,2023-07-13,Galärgatan 2,"Kungälv Centrum, Kungälvs kommun",163,5,749.0,4300000
506,2023-07-13,Ulvebackegatan 3,"Munkegärde, Kungälvs kommun",173,5,927.0,4850000
507,2023-07-11,Vråstigen 4,"Överön, Kungälvs kommun",138,4,2619.0,3775000
508,2023-07-07,Bergsvägen 11,"Rörtången/ Ödsmålsmosse, Kungälvs kommun",69,4,934.0,2000000
509,2023-07-06,Lundby 509,"Kareby, Kungälvs kommun",166,6,1933.0,4900000
510,2023-07-06,Kastellegårdsgatan 29,"Komarken, Kungälvs kommun",138,4,1033.0,5200000
511,2023-07-04,Sparråsvägen 140,"Kungälv - Ytterby, Kungälvs kommun",156,4,961.0,3850000
512,2023-07-04,Dammen 160,"Kärna, Kungälvs kommun",199,5,3234.0,3450000
513,2023-07-04,Önneröd 220,"Kärna, Kungälvs kommun",112,4,2032.0,4200000
514,2023-07-03,Tulpanvägen 15,"Kärna, Kungälvs kommun",245,4,914.0,3900000
515,2023-07-02,Rubinvägen 19,"Kode, Kungälvs kommun",195,7,937.0,5050000
516,2023-06-30,Gårdskiftegatan 5,"Ytterby, Kungälvs kommun",200,5,806.0,5250000
517,2023-06-30,Norrmannebo 270,"Romelanda, Kungälvs kommun, Kungälvs kommun",224,7,1400.0,4300000
518,2023-06-29,Dösebacka 120,"Romelanda, Kungälvs kommun",117,3,3824.0,2960000
519,2023-06-28,Kärnavägen 16,"Kärna, Kungälvs kommun",254,7,695.0,4300000
520,2023-06-22,Torp 250,"Kareby, Kungälvs kommun",207,4,1608.0,3950000
521,2023-06-21,Korpvägen 279,"Ullstorp, Kungälvs kommun",157,4,522.0,5850000
522,2023-06-21,Västra gatan 48,"Kungälv - Centralt, Kungälvs kommun",136,5,937.0,6500000
523,2019-06-03,Stora Ryr 240,"Lycke, Kungälvs kommun",120,4,1071.0,3200000
524,2019-06-03,Svartbrödragatan 6,"Komarken, Kungälvs kommun",194,5,1086.0,5035000
525,2019-06-03,Norgårdsvägen 7,"Tjuvkil, Kungälvs kommun",159,4,808.0,3200000
526,2019-06-02,Hammarberg 860,"Hammarberg, Kungälvs kommun",43,3,1017.0,760000
527,2019-05-31,Korpedalsvägen 9,"Aröd, Kungälvs kommun",48,4,1317.0,3100000
528,2019-05-30,Kareby kyrkväg 220,"Bohuslän, Kungälvs kommun",226,6,1498.0,4275000
529,2019-05-30,Lilla Fjellsholmen 58,"Lilla Fjellsholmen, Kungälvs kommun",226,6,431.0,6100000
530,2019-05-29,Krappvägen 581,"Bohuslän, Kungälvs kommun",121,6,316.0,5100000
531,2019-05-28,Matskärsvägen 14B,"Tjuvkil, Kungälvs kommun",145,6,331.0,4500000
532,2019-05-28,Knapegården 126,"Bohuslän, Kungälvs kommun",183,6,3842.0,4900000
533,2019-05-27,Vallby 110,"Solberga-Kode, Kungälvs kommun",141,5,12135.0,5050000
534,2019-05-24,Munkegärdegatan 309,"Munkegärde, Kungälvs kommun",134,4,440.0,4135000
535,2019-05-21,Berghällsvägen 18,"Timmervik, Kungälvs kommun",73,4,1221.0,2400000
536,2019-05-17,Solskiftegatan 33,"Ytterby, Kungälvs kommun",213,6,773.0,4600000
537,2019-05-17,Solberga 660,"Solberga-Kode, Kungälvs kommun",162,5,1664.0,5320000
538,2019-05-16,Aspvägen 3,"Ytterby, Kungälvs kommun",236,7,1561.0,5610000
539,2019-05-16,Lagvägen 45,"Ytterby, Kungälvs kommun",161,5,647.0,4700000
540,2019-05-14,Kareby kyrkväg 260,"Kareby, Kungälvs kommun",228,5,2934.0,3300000
541,2019-05-14,Halltorpsvägen 9,"Kode, Kungälvs kommun",166,5,1293.0,3800000
542,2019-05-13,Akvamarinvägen 6,"Kode, Kungälvs kommun",193,5,780.0,3000000
543,2019-05-13,Norra Arödsvägen 12,"Bohuslän, Kungälvs kommun",124,3,1883.0,3100000
544,2019-05-12,Storskiftegatan 67,"Ytterby, Kungälvs kommun",166,5,921.0,5130000
545,2019-05-10,Tegskiftegatan 70,"Ytterby, Kungälvs kommun",234,7,1020.0,5140000
546,2019-05-10,Oskarsberg 130,"Kareby, Kungälvs kommun",151,4,2796.0,3300000
547,2019-05-09,Jägersberg 340,"Bohuslän, Kungälvs kommun",176,5,29613.0,5750000
548,2019-05-08,Kristinedalsgatan 5,"Bohuslän, Kungälvs kommun",204,5,701.0,6700000
549,2019-05-06,Kyrkeby 290,"Kärna - Harestad, Kungälvs kommun",146,5,3580.0,4510000
550,2019-05-06,Vallvägen 12,"Kareby, Kungälvs kommun",146,5,2819.0,8345000
551,2019-05-04,Ragnhildsgatan 2,"Centralt, Kungälvs kommun",168,5,775.0,4100000
552,2019-05-02,Rådalsvägen 25,"Aröd, Kungälvs kommun",88,4,1462.0,2600000
553,2019-04-30,Prästbol 120,"Kode, Kungälvs kommun",98,5,1380.0,3400000
554,2019-04-30,Hällristningsgatan 12,"Stället, Kungälvs kommun",107,4,560.0,4450000
555,2019-04-29,Ängsgatan 28B,"Centrum, Kungälvs kommun",84,4,136.0,2800000
556,2019-04-27,Ljungvägen  28,"Ödsmålsmosse vid Rörtången, Kungälvs kommun",85,4,388.0,3300000
557,2019-04-26,Kristinedalsgatan 3,"Centrum, Kungälvs kommun",169,5,1231.0,5500000
558,2019-04-24,Broberg 120,"Tjuvkil, Kungälvs kommun",103,3,2064.0,3075000
559,2019-04-19,Hallbjörtorp 490,"Kärna, Kungälvs kommun",150,5,1497.0,4100000
560,2019-04-19,Häljeröd 400,"Romelanda, Kungälvs kommun",178,4,1181.0,2935000
561,2019-04-19,Önneröd 174,"Kärna, Kungälvs kommun",145,5,4308.0,4675000
562,2019-04-18,Grindvakten 2,"Grinden, Kungälvs kommun",121,4,396.0,3900000
563,2019-04-18,Vältvägen 515,"Ullstorp, Kungälvs kommun",121,5,371.0,5125000
564,2019-04-17,Tolleröd 160,"Kode, Kungälvs kommun",152,5,1582.0,3400000
565,2019-04-15,Bokvägen 11,"Fontin, Kungälvs kommun",129,5,600.0,5325000
566,2019-04-15,Hällristningsgatan 22,"Ytterby, Kungälvs kommun",103,4,264.0,3950000
567,2019-04-14,Kuskalundsvägen 5,"Hålta, Kungälvs kommun",95,3,1776.0,2800000
568,2019-04-14,Prästbol 185,"Aröd, Kungälvs kommun",129,4,2008.0,5400000
